Raman shift [1/cm];Intensity;intensity;intensity;intensity;intensity;intensity;intensity;intensity;intensity;
1702,000;675,80493;504,71702;250,88483;192,19316;277,13147;102,37551;2087,6241;87,503518;336,43723;
1700,000;599,52651;494,63969;181,78828;197,72039;232,98191;132,01572;1936,752;113,77172;272,47482;
1698,000;638,06359;439,96842;163,8739;179,19619;210,49273;98,958461;1998,0944;120,33268;280,21424;
1696,000;636,47001;443,02918;159,76566;170,09419;202,76605;101,07251;2174,351;93,848565;284,93483;
1694,000;703,58799;394,08442;156,84506;156,93036;213,75386;71,11403;2404,8524;75,24756;307,94644;
1692,000;640,08277;362,76223;172,44766;148,86708;185,67276;92,03546;2367,8262;80,097849;245,63234;
1690,000;638,3546;402,2639;146,99694;173,89088;208,92105;82,812166;2119,4226;86,128668;277,24693;
1688,000;550,16734;418,27979;156,48517;129,02156;191,76252;72,524655;2074,3343;97,737112;264,1359;
1686,000;595,28019;388,33224;185,12952;143,03735;236,34893;82,412558;2159,8795;114,99595;275,37493;
1684,000;637,4875;381,86392;135,54022;140,50636;210,79223;121,5328;2271,8125;84,548151;296,56094;
1682,000;595,54869;382,48508;119,67824;115,12464;203,20963;80,010427;2120,8369;63,093154;248,84998;
1680,000;584,80754;337,14357;122,15215;137,72547;184,47973;105,80191;2298,8022;90,788311;296,14459;
1678,000;676,90668;333,84546;146,34505;129,97257;177,93147;91,079215;2292,969;99,458098;267,68185;
1676,000;606,60285;337,3399;135,04863;153,7108;181,7395;95,738098;1990,1457;91,981763;287,35764;
1674,000;611,74395;351,81948;111,13344;103,995;203,64101;70,628218;2315,4023;81,607407;241,44217;
1672,000;651,56277;340,37236;114,10872;111,90813;203,09639;111,7051;2145,1074;111,47605;226,11877;
1670,000;634,45095;361,74549;121,1309;97,377914;199,97661;78,564048;2115,051;89,603221;271,98187;
1668,000;605,41309;377,77809;102,87521;142,19092;158,78898;94,607914;2097,4999;84,000458;231,22858;
1666,000;569,42465;383,4395;136,28422;137,07888;204,39408;87,285843;2109,2963;74,924727;203,70598;
1664,000;587,28891;333,59296;129,11973;94,592902;168,3567;85,799447;2020,3214;69,874137;223,7969;
1662,000;548,77876;292,78682;116,21234;114,72699;152,94242;88,920074;1881,6442;69,360371;199,53931;
1660,000;586,00185;310,27023;136,83297;112,33904;122,76227;76,525965;1894,6102;60,997317;253,09004;
1658,000;612,71352;314,13455;112,59732;123,81005;160,58284;93,90187;1973,0402;64,610815;203,84727;
1656,000;520,00538;377,23106;126,56325;136,61637;139,54807;78,101926;1882,1583;53,939629;250,96178;
1654,000;608,15047;361,4393;112,44223;139,80779;126,54764;91,706997;1943,2865;48,43946;216,77392;
1652,000;550,53446;387,45783;133,7117;121,5323;148,00232;67,841608;1897,9175;91,824613;223,34066;
1650,000;553,095;369,67781;145,92648;163,24407;178,91843;86,088801;2030,7323;102,62904;213,99137;
1648,000;551,23684;395,75037;154,96559;149,30455;156,68653;100,68761;2028,2131;93,54509;236,16678;
1646,000;579,21631;405,65021;153,86141;136,09057;189,76839;97,297899;1891,3878;70,530625;270,91293;
1644,000;509,82894;472,39372;181,89728;218,25716;252,88823;70,420907;1924,1237;79,061085;283,23287;
1642,000;672,76783;535,84967;204,7274;233,99312;238,77896;97,766156;1881,5503;116,65048;339,46844;
1640,000;663,2025;630,42833;242,59039;307,22739;273,12803;97,103449;1916,3693;91,126057;363,591;
1638,000;634,94768;633,90967;257,44246;301,64566;312,91786;127,64527;2039,9526;145,0107;393,60075;
1636,000;737,54733;650,54777;302,25972;308,15093;337,65002;119,99329;2073,1318;110,98983;436,39108;
1634,000;632,75321;638,9593;350,55466;307,82204;320,7565;98,096266;2190,8853;145,62668;517,11522;
1632,000;660,8217;723,30304;408,03695;325,1691;359,28104;122,84256;1985,9861;104,75534;598,51381;
1630,000;646,39229;815,67154;505,22475;334,41622;391,10601;124,15438;2160,2112;118,96703;713,20907;
1628,000;591,98598;822,60876;484,97596;352,3029;395,12643;146,71068;2129,3481;143,47124;630,53476;
1626,000;693,53884;860,81251;477,19704;368,62154;455,7981;132,37508;2114,655;133,11272;622,10813;
1624,000;596,33644;940,52199;522,26624;378,71247;523,17283;172,4855;2096,5431;165,87084;561,43771;
1622,000;721,66852;1106,1046;613,95679;500,0358;624,01287;189,68741;2174,4801;168,85322;695,53496;
1620,000;809,26624;1336,2762;783,42144;617,9653;762,48567;208,12805;2429,189;193,47828;797,0737;
1618,000;840,99619;1675,1368;1028,8175;759,79333;929,83772;245,93225;2684,0552;258,49332;1048,779;
1616,000;921,50761;2132,4644;1242,8963;1011,8066;1192,218;323,77019;2475,1468;312,24896;1289,0779;
1614,000;995,43398;2575,017;1500,7651;1284,1934;1486,1166;379,62232;2732,7314;356,65265;1573,7447;
1612,000;1033,4673;3120,843;1843,7976;1565,1624;1777,528;422,86407;2919,7668;427,40343;1866,7322;
1610,000;1139,6262;3544,4455;2197,9005;1737,0973;2071,6212;502,01944;3101,1674;507,80835;2213,3212;
1608,000;1116,6854;3893,1887;2362,3377;1929,5851;2213,4811;581,84691;3200,4652;537,93039;2373,23;
1606,000;1260,6249;4118,0279;2715,6625;1977,3873;2438,2729;570,0688;3483,9246;588,45188;2579,7711;
1604,000;1350,5533;4321,5858;2846,649;2008,9363;2459,4186;559,08643;3804,398;597,34003;2793,4555;
1602,000;1332,9317;4133,7574;2850,594;1859,5663;2475,7002;618,20852;3660,6064;550,71788;2824,5308;
1600,000;1165,1148;3513,4278;2414,4548;1555,7801;2152,2546;496,19873;3359,6594;518,01735;2404,3432;
1598,000;987,71158;2607,5941;1788,5801;1155,1374;1621,474;412,04882;2916,2964;359,83636;1821,0257;
1596,000;864,44693;1880,7068;1239,0524;816,96295;1104,1519;314,90278;2506,0117;281,4473;1217,9797;
1594,000;780,25439;1410,3247;875,21384;569,43986;783,35243;224,75536;2198,7484;217,46411;868,44602;
1592,000;703,10827;1114,8306;654,98528;444,05204;607,86274;195,2459;2002,2031;164,24174;677,93983;
1590,000;605,75052;947,62092;602,45098;405,80841;556,89186;163,70411;1884,2288;157,60046;642,71151;
1588,000;628,15976;1028,4289;673,5671;473,14601;623,60692;184,01331;1986,1389;155,59468;673,60989;
1586,000;747,31743;1424,4252;869,32199;576,06071;763,15944;230,40721;2222,5336;184,24945;938,59197;
1584,000;825,2565;1697,7311;1134,3831;813,21361;929,14621;278,66727;2347,3322;243,31903;1167,1101;
1582,000;790,68446;1749,4173;1175,3662;809,0485;1009,4684;288,72322;2306,6705;267,96179;1096,0599;
1580,000;738,13221;1394,4171;890,2771;698,38601;798,72998;248,20094;2077,8271;203,11129;864,20104;
1578,000;591,55201;1036,8989;598,76108;464,42249;591,11898;193,98856;1713,6889;155,37523;684,07155;
1576,000;573,40317;790,0834;468,60456;345,71416;460,7507;112,70952;1991,5793;118,16555;504,4959;
1574,000;643,64272;600,9908;391,77066;273,8013;309,08206;109,04402;1994,0466;108,61197;368,59118;
1572,000;553,59864;432,70643;282,00005;229,17465;224,20699;86,077458;1892,0808;103,56526;293,73505;
1570,000;540,04416;418,11795;211,53747;133,9415;200,14905;64,025557;1769,4336;77,009627;259,2162;
1568,000;599,66781;311,23726;128,00663;110,81127;174,56003;76,255812;1502,2886;65,952326;210,31374;
1566,000;462,56411;307,45712;125,72528;88,370539;145,03247;62,431341;1586,9517;46,304198;145,69434;
1564,000;489,10124;282,34288;94,482821;73,193006;116,73977;54,299523;1614,4477;74,367987;149,56338;
1562,000;500,09749;261,80719;98,252616;66,029295;124,89153;44,994869;1655,2431;40,547629;158,78838;
1560,000;429,32947;175,37679;72,306414;85,670987;92,841824;54,765125;1577,4583;45,043203;148,4442;
1558,000;368,77834;172,61281;78,622117;60,616956;62,018678;44,713925;1600,8446;60,367615;145,41167;
1556,000;483,82193;196,61639;58,435564;58,361913;64,563995;42,852261;1542,2215;63,919141;112,43273;
1554,000;508,36229;132,21708;74,182777;74,742113;100,74491;58,384972;1724,8854;36,267672;145,07917;
1552,000;487,86576;177,56677;84,479014;62,751217;60,935873;53,103573;1685,0593;40,780116;111,49275;
1550,000;438,95473;180,7349;43,168713;61,365621;43,008913;32,587296;1573,3041;57,422019;127,49814;
1548,000;409,02292;164,76127;35,004713;36,307064;36,983732;29,494198;1614,164;27,279968;109,03927;
1546,000;447,7769;163,01075;11,621784;61,332013;28,203956;38,36434;1559,5929;30,769852;67,907289;
1544,000;547,70233;150,29267;31,204954;76,279812;64,137518;28,272132;1771,0943;45,775249;105,01621;
1542,000;481,20734;110,04722;48,195672;55,943299;69,476135;23,485802;1508,7365;32,956534;104,97456;
1540,000;449,10677;121,89716;29,613234;1,9499585;30,216627;52,135727;1583,0325;53,455061;71,821821;
1538,000;436,68752;141,5931;51,394692;9,0908328;12,183348;60,310127;1511,6482;37,430758;110,66607;
1536,000;388,31178;117,119;38,417314;32,535891;24,824289;32,028865;1440,9847;40,426641;67,24628;
1534,000;416,4515;168,07483;27,982267;43,557257;31,543427;47,135941;1458,2075;17,699342;74,036555;
1532,000;424,69154;134,17573;38,851108;15,476729;57,776981;57,169788;1611,7613;45,374738;81,157331;
1530,000;469,61699;75,590432;41,001518;32,770302;64,921687;31,224891;1499,6564;49,37703;101,70355;
1528,000;416,17741;145,49733;24,728532;32,3912;48,803059;45,849484;1537,2435;41,024939;109,83062;
1526,000;405,96452;121,72956;1,5705786;31,745216;63,410267;45,248565;1844,9855;46,738927;76,457455;
1524,000;437,01869;142,41683;27,525367;29,815274;86,605137;35,979457;1454,2694;34,999602;93,78755;
1522,000;410,0764;113,54637;-12,722254;22,05017;35,686356;30,493339;1557,0718;50,319328;80,115895;
1520,000;444,53098;119,77899;31,196857;29,506444;9,1775727;47,217037;1467,8112;49,535219;69,307923;
1518,000;487,55409;170,68521;63,955962;37,641258;-1,9758042;53,13633;1289,7946;59,532067;92,02615;
1516,000;490,63656;204,58517;60,22813;84,953751;20,76365;54,017166;1427,4561;39,955757;109,74691;
1514,000;442,57012;189,99443;92,594578;83,646109;75,621265;59,42352;1594,0314;56,896623;107,2248;
1512,000;427,74335;185,66316;112,46677;94,376614;117,44798;65,334007;1344,35;43,818371;127,45304;
1510,000;387,96938;189,6922;88,935693;75,797388;93,850873;46,672588;1396,3154;52,647161;116,7576;
1508,000;361,90697;187,31225;106,47929;79,512132;72,688936;41,507762;1231,2143;23,280909;91,960767;
1506,000;330,95159;180,11022;76,339819;86,382769;29,758614;42,369155;1336,696;41,446408;93,515125;
1504,000;404,21022;146,67036;74,28221;71,691401;61,768345;51,372119;1204,1529;1,6746099;78,101979;
1502,000;274,57859;123,31384;77,502298;54,604411;26,420594;35,560712;975,00483;26,646702;114,41432;
1500,000;279,94495;153,48423;80,451652;54,024472;39,978041;25,971892;1290,1284;44,676927;69,127381;
1498,000;264,50954;142,69562;47,608124;80,513367;72,399238;45,124833;1105,4067;40,574627;99,114516;
1496,000;246,1208;140,11061;79,169894;92,612421;80,519138;47,555658;1157,6936;51,308506;89,096342;
1494,000;368,5113;211,36621;147,5704;85,132706;89,728884;71,812974;1156,8459;64,625485;106,50847;
1492,000;271,83223;191,8706;135,78908;83,201271;114,41819;60,037533;1309,9345;22,251654;125,66824;
1490,000;311,09701;187,61574;101,69701;94,194253;122,84421;17,423379;1026,3642;47,346029;116,07535;
1488,000;315,99082;171,12927;94,406942;117,20072;101,05341;64,635031;1195,5971;68,338781;167,95976;
1486,000;335,01767;232,34248;138,60733;148,22637;132,46729;76,848195;1028,7584;69,982779;141,82399;
1484,000;323,1347;295,49104;167,9597;137,59201;146,00245;63,000237;1145,2241;56,751371;153,83344;
1482,000;250,66265;372,83742;205,59976;194,5098;212,72336;80,310902;1009,2791;90,02617;191,35243;
1480,000;309,29418;457,5168;268,11116;229,6723;262,80184;55,07699;1147,1739;84,620168;278,38363;
1478,000;315,3037;537,80849;330,95664;301,57113;253,56479;82,142568;899,06683;85,663446;247,82168;
1476,000;319,66628;640,36245;399,37263;371,13792;333,2133;134,70385;1012,6612;107,16061;426,30002;
1474,000;321,63964;725,31863;473,68909;421,14431;452,38356;171,57617;1284,8374;129,38336;499,43454;
1472,000;410,90376;906,47415;534,16099;504,50234;523,14351;142,4029;1216,1097;130,59844;583,88666;
1470,000;475,14542;1066,0019;670,20267;578,44996;583,09131;171,67498;1415,6834;163,31341;689,01334;
1468,000;475,01657;1180,6113;751,99706;661,21087;695,36567;208,63675;1514,2525;209,63205;738,21636;
1466,000;493,87655;1348,3098;869,73897;702,90889;731,90434;173,25922;1349,0096;191,66611;853,58508;
1464,000;521,99733;1462,6116;926,01862;760,70323;858,83014;201,91297;1361,7743;245,65583;868,78525;
1462,000;478,49438;1598,8098;982,10962;787,97171;865,79578;219,45977;1632,9941;191,5911;885,10253;
1460,000;489,72296;1562,4007;1033,48;864,20347;928,92043;218,38553;1521,7158;222,01188;961,45812;
1458,000;419,98552;1549,6993;1014,4192;845,88619;898,20273;230,60489;1406,6065;219,21809;934,04938;
1456,000;439,88574;1611,9815;1023,562;830,58619;916,86834;226,90589;1451,5436;232,30923;956,99583;
1454,000;399,86814;1680,9017;1035,2566;852,42261;889,99493;265,26905;1228,483;242,36352;1031,1503;
1452,000;517,69884;1637,9484;1088,408;824,6895;955,9643;220,26753;1288,6176;267,99052;1021,1672;
1450,000;457,21953;1623,855;1054,3394;790,91045;937,90126;239,94402;1430,6157;284,4678;987,33691;
1448,000;444,72704;1576,6542;1085,86;763,49194;948,88411;168,3758;1237,2917;223,5812;1001,812;
1446,000;379,06604;1493,1564;1044,096;827,76323;901,01606;224,49937;1170,1633;244,81999;950,6763;
1444,000;437,09256;1489,0732;1000,5803;763,66303;919,23683;213,93599;1116,0939;201,06202;936,44672;
1442,000;370,80904;1405,9395;879,47015;673,08441;819,45237;170,88063;869,44461;199,82265;895,14434;
1440,000;312,72136;1152,2162;748,06015;568,7123;666,04617;191,87095;1064,0531;185,63964;723,45733;
1438,000;242,68006;906,12587;608,09492;508,61993;512,42669;97,579644;924,84563;171,2241;592,3732;
1436,000;190,53362;690,51092;489,60314;383,7733;414,57374;99,183474;820,78904;130,61618;455,94667;
1434,000;242,4167;607,63973;404,88677;281,9309;323,86123;127,94733;584,7935;124,70784;329,76867;
1432,000;191,73154;443,30179;309,27319;242,12926;208,7803;36,343605;499,69812;74,562112;256,87962;
1430,000;124,05286;398,91329;228,19013;184,82692;237,59071;54,535446;379,83626;100,80306;212,8118;
1428,000;107,55064;292,27543;218,68387;138,91471;194,50689;37,838533;459,57902;68,251469;193,51349;
1426,000;126,88168;258,61251;151,03535;130,48427;164,37542;13,436965;437,88877;56,346132;175,08888;
1424,000;52,980974;282,08102;146,673;132,32697;124,87619;37,813846;448,86008;26,937324;173,02875;
1422,000;90,50671;180,00341;144,05493;110,12542;104,18661;47,777409;371,77621;42,484299;174,2157;
1420,000;156,28147;206,22476;137,44612;134,62161;131,5372;40,068344;459,53397;44,945735;185,79707;
1418,000;163,07776;224,1868;163,58328;129,94023;147,1846;55,55911;394,93673;83,60464;202,92294;
1416,000;105,51985;268,39362;140,74068;163,9237;118,0779;55,730529;583,19176;59,696982;202,57203;
1414,000;121,47374;306,07965;169,31478;136,95234;129,72118;42,81654;581,22243;87,639008;253,9946;
1412,000;228,01214;322,3483;187,75826;169,8009;172,06161;48,399107;612,78513;103,69361;234,70132;
1410,000;205,3831;298,33074;144,81184;179,53254;171,70228;58,07934;789,10704;56,219938;267,47786;
1408,000;207,89118;319,57016;182,03641;177,86624;143,95787;78,4553;563,02011;62,468934;252,98387;
1406,000;167,08177;355,88474;138,36758;195,38984;148,61694;83,56043;682,06322;67,547064;217,92699;
1404,000;244,91041;303,337;135,7552;187,9182;180,99801;52,760385;545,90622;67,686036;201,03445;
1402,000;281,64655;338,90473;146,51797;183,952;140,39771;40,895152;725,33764;63,197108;216,59739;
1400,000;210,17482;360,94616;175,9091;151,84021;167,13401;29,355641;738,39404;86,958559;243,81084;
1398,000;250,34574;318,57614;152,16523;138,47722;140,61967;16,86604;646,57971;111,79507;194,98961;
1396,000;232,27491;335,03086;148,92192;170,10838;180,90928;80,345656;776,52342;83,079155;239,38641;
1394,000;189,19506;336,01526;155,54091;147,58685;205,35307;63,63145;806,53215;72,273055;219,60873;
1392,000;121,29355;326,11323;115,1689;149,50755;165,19287;56,478426;705,61626;92,522492;236,2412;
1390,000;217,36281;350,0516;131,74694;158,24903;169,90345;64,699062;786,64744;108,98316;249,95498;
1388,000;173,9436;426,3019;196,69706;215,64291;195,09066;72,674755;708,46308;102,28703;282,76859;
1386,000;217,7825;430,49507;217,43513;188,8056;229,8011;76,633713;752,78782;82,479458;346,89917;
1384,000;250,43314;462,4059;224,30089;182,40562;212,18082;66,898834;910,19501;116,39908;292,89805;
1382,000;227,68003;440,01198;213,10048;199,32322;255,03111;96,378105;870,29516;118,99834;322,96744;
1380,000;237,04503;451,26244;241,68359;182,08959;267,02705;66,64834;828,23724;115,48436;324,70029;
1378,000;167,32931;474,04252;178,51771;184,43804;233,30405;78,954812;767,57711;115,22581;335,05074;
1376,000;273,91602;420,49427;191,96294;138,55846;247,00812;68,332122;661,30741;109,84842;307,12281;
1374,000;289,64359;423,82324;170,72323;159,23061;219,18634;66,009307;970,70861;90,288285;301,5682;
1372,000;253,2169;439,6568;196,95514;147,68527;200,61705;79,325958;894,24573;111,35741;303,60513;
1370,000;314,17372;437,31227;160,30902;137,92326;233,3316;75,19371;984,74385;117,92406;260,61426;
1368,000;303,42609;444,27703;203,37884;127,60778;196,10748;91,685981;916,59377;95,214988;320,94868;
1366,000;272,0981;441,13375;160,14302;129,21203;222,8969;86,658542;764,28847;107,4551;362,09231;
1364,000;251,39906;482,11648;194,7706;165,62936;216,97647;74,735189;908,6793;93,50875;340,98891;
1362,000;259,61109;519,92872;206,14779;152,19168;201,70185;86,418829;944,88173;118,02492;362,08043;
1360,000;218,51885;518,62191;211,17795;160,90139;220,93548;84,033815;955,0606;137,89161;335,05248;
1358,000;197,13806;484,40684;179,57705;118,5416;208,88558;58,67414;816,87536;117,92169;299,4856;
1356,000;207,87383;422,8105;163,34844;148,46108;188,20904;55,25749;818,07941;107,34596;345,35486;
1354,000;210,71931;435,47657;161,4135;108,34776;155,67718;43,575192;695,84206;96,057828;349,74353;
1352,000;215,78443;395,356;161,99511;129,5672;192,20167;79,042907;735,06793;126,93217;304,51595;
1350,000;228,5185;457,2397;142,0072;98,915791;184,27256;79,941807;1039,3953;111,05983;295,72281;
1348,000;148,4934;390,7571;172,09481;111,62696;177,88649;71,755829;861,27085;114,38801;336,02452;
1346,000;181,54771;393,54923;185,5622;130,93607;165,52647;49,408121;975,52918;97,603562;330,18479;
1344,000;243,04204;400,00917;170,27909;103,7752;201,56108;42,153202;784,20859;94,299713;317,2531;
1342,000;204,12145;372,46685;157,6781;98,711979;160,92878;61,238096;906,81384;83,829361;297,32326;
1340,000;215,96084;346,27796;134,36011;69,850646;144,98561;59,008299;645,52166;90,276159;262,56935;
1338,000;216,04133;439,02974;168,62219;91,569296;183,62226;101,94929;704,93904;86,942787;271,78887;
1336,000;245,26454;394,09337;175,24427;76,927619;164,41185;56,832828;937,20874;115,70394;281,79596;
1334,000;234,0258;390,59563;149,11428;80,212177;160,34414;62,524376;910,05638;115,41336;322,93444;
1332,000;144,33629;369,36092;175,66795;96,479298;164,963;45,724936;771,85804;99,18404;314,21784;
1330,000;248,90102;361,33973;156,74249;104,5895;141,63111;66,957346;746,35787;99,577506;307,44518;
1328,000;245,67212;331,86372;147,09686;82,993262;151,58858;40,865076;963,35999;91,8173;307,30422;
1326,000;251,70086;379,76496;147,65761;94,695057;159,08597;61,285789;920,80181;93,925173;280,07076;
1324,000;281,62182;379,45782;161,71976;81,180628;136,90863;71,883992;715,00031;107,41105;312,68812;
1322,000;226,17461;371,24862;185,10466;122,75977;138,89725;53,778911;951,42139;86,904184;306,5945;
1320,000;258,30859;419,28656;171,27581;122,23373;176,26096;61,55936;1001,3537;97,112391;297,39203;
1318,000;289,14557;461,72034;208,08792;139,65209;227,59463;67,597564;1031,0922;96,107594;339,20289;
1316,000;271,93142;498,43029;258,45777;202,3735;205,24144;80,567003;927,07018;126,95691;366,65859;
1314,000;273,87012;607,57819;310,03956;232,04923;297,6364;83,832105;1156,7755;124,4894;370,53471;
1312,000;284,16698;668,5479;334,56511;293,93004;321,63648;74,110582;1128,677;128,21849;444,79226;
1310,000;322,81253;773,37134;364,19855;317,65815;384,74465;85,406338;1002,5762;137,94464;495,09931;
1308,000;343,40246;748,37314;412,52494;336,59393;393,15729;84,888441;1154,3269;143,2901;501,30878;
1306,000;359,89047;747,49542;434,37237;305,5956;420,60197;106,33381;1273,8386;98,792021;440,52508;
1304,000;369,68183;789,2385;438,99361;301,69737;400,61664;91,397235;1216,9366;123,6268;478,04592;
1302,000;426,14977;781,13071;459,33793;347,11365;434,21189;108,76068;1346,2322;138,46844;517,53628;
1300,000;375,38322;875,79996;492,92921;407,18765;408,05686;113,62119;1329,091;120,22795;541,78617;
1298,000;379,63902;851,22922;535,06952;394,00302;456,74373;107,47058;1487,5635;127,46554;556,54268;
1296,000;437,71976;870,64001;509,34962;443,80219;457,36926;121,51961;1516,2816;123,90865;541,10177;
1294,000;446,23394;855,30121;515,2696;409,85152;455,24793;81,531967;1560,3946;141,61586;502,2567;
1292,000;384,49441;818,1184;443,37118;380,95514;406,17223;93,429014;1340,5448;117,87484;510,79533;
1290,000;422,30024;720,56293;400,51681;327,9809;396,07144;75,322989;1463,3974;123,32866;438,86746;
1288,000;332,88032;608,99979;350,49193;310,0533;359,28973;103,26361;1606,5004;101,39129;416,12609;
1286,000;368,32228;586,53236;317,69146;257,57009;292,16578;69,483478;1486,7201;107,61991;304,29396;
1284,000;423,21853;447,21039;255,73032;232,83696;219,26294;22,681409;1598,9176;75,840514;257,77572;
1282,000;462,81053;417,63735;256,81268;167,91535;204,52712;33,928407;1582,9639;73,574918;245,97286;
1280,000;406,41572;361,19418;193,9355;164,99298;193,08218;23,14694;1448,3015;75,623237;210,20222;
1278,000;318,08923;295,98337;167,14368;129,24567;114,68117;31,644388;1562,8682;57,59059;185,58299;
1276,000;361,19378;265,10262;162,61381;113,13688;160,59977;17,865828;1438,9682;56,431129;152,92412;
1274,000;329,42882;276,89156;144,88203;123,82438;162,70156;25,571535;1476,3101;43,081388;167,5342;
1272,000;407,03324;283,08093;167,4712;131,39951;120,55923;0,40078106;1484,3579;30,499767;158,26329;
1270,000;360,50948;234,64054;188,36476;148,77041;154,26326;26,821907;1434,4904;65,804942;182,33621;
1268,000;389,90982;325,55094;192,67611;155,33431;183,82927;12,705855;1492,8877;61,471282;165,69868;
1266,000;397,83145;333,90697;240,34797;151,50451;216,97096;29,293346;1614,4052;66,321564;190,00345;
1264,000;434,12619;343,61007;230,40495;190,85952;237,43651;34,575461;1721,3982;58,840331;195,8674;
1262,000;499,15291;402,72072;260,93079;194,8706;243,45389;41,809156;1632,8672;36,184231;248,31269;
1260,000;495,78956;462,68674;306,23554;250,0942;289,24843;75,728691;1906,9693;59,325826;231,36377;
1258,000;440,95153;560,49917;337,87934;303,2973;352,33444;60,671303;2094,2609;77,281907;325,51223;
1256,000;538,51187;631,82319;399,18573;324,95656;376,81543;48,313225;1902,1425;98,558451;362,27594;
1254,000;558,41716;746,79038;422,02042;342,52796;407,27318;84,758122;2028,6606;121,44604;417,47394;
1252,000;532,87945;772,49154;476,61571;403,59827;443,36565;103,92375;2272,4856;122,27023;433,4763;
1250,000;611,94413;774,86383;475,82807;451,2211;458,84218;77,669766;2127,5268;127,13579;431,04155;
1248,000;600,51519;770,43247;500,30907;449,47293;442,30011;92,661104;2051,291;98,018749;460,89882;
1246,000;625,29241;788,24605;494,01917;441,51287;433,62377;95,363893;1992,8095;111,90732;437,77673;
1244,000;585,67175;848,04926;515,72969;437,75554;416,26844;80,131772;2374,42;132,11734;468,06224;
1242,000;612,97507;875,7331;586,22152;444,87106;471,10015;92,767693;2311,6831;96,526722;466,88172;
1240,000;656,66008;863,36453;558,94122;473,82414;508,23271;97,064863;2347,3649;124,51065;528,20619;
1238,000;699,67147;979,85504;554,37231;551,98129;530,1887;100,51657;2454,5259;124,24755;574,09514;
1236,000;673,0379;1017,3097;639,58106;522,67282;568,32811;117,59791;2383,7924;113,73557;544,612;
1234,000;720,49884;1102,672;678,62619;586,90889;662,0762;143,20133;2545,4926;169,34505;625,16015;
1232,000;710,31869;1214,7471;776,89328;658,63218;693,39719;134,29566;2406,5825;176,95456;708,52562;
1230,000;805,71308;1272,5018;833,51564;717,20659;729,2412;142,57859;2610,0291;179,76928;737,62145;
1228,000;765,95919;1390,247;859,39;746,73745;796,00505;146,51063;2742,6865;170,43665;884,14266;
1226,000;802,16571;1408,3477;903,29725;761,7027;815,77753;161,54034;2774,7652;198,16142;835,41035;
1224,000;781,97919;1423,4519;890,94565;749,18724;804,89204;135,08099;2547,4239;181,47366;837,64084;
1222,000;803,75191;1394,3834;929,51212;700,1635;761,39259;153,7991;2658,8715;174,76544;804,48318;
1220,000;771,3221;1367,896;877,17064;690,98253;736,2013;156,21797;2657,9706;183,55656;788,96052;
1218,000;734,67621;1265,5216;798,54443;652,17336;733,00706;153,5021;2628,9059;167,32009;722,5568;
1216,000;718,21489;1221,237;791,72962;610,17432;664,69222;148,4596;2621,3011;170,22516;711,91214;
1214,000;782,43464;1100,9413;794,10949;584,59121;614,73006;146,38999;2416,8198;181,79804;700,83377;
1212,000;644,37117;1134,3412;743,10437;521,85842;598,09938;118,64622;2587,9307;148,82296;648,19447;
1210,000;637,63055;1068,5147;692,3157;468,82897;594,98913;110,48565;2516,089;151,2633;625,04088;
1208,000;673,70667;980,67244;723,75146;440,7659;480,18096;118,93504;2427,0272;119,89973;619,43772;
1206,000;669,66283;929,09187;697,56347;412,15687;481,91038;120,46687;2354,4576;107,98578;590,03037;
1204,000;719,54234;945,40367;757,123;424,29266;498,19774;116,89482;2306,8711;106,09954;623,03792;
1202,000;638,59416;963,14304;797,61402;410,05982;569,93801;105,2956;2453,4235;139,52097;742,28164;
1200,000;655,09373;1057,7106;872,41649;448,94203;545,2185;148,24079;2533,8582;151,16984;782,46217;
1198,000;723,47256;1167,5151;887,72883;496,63734;634,78205;160,33952;2599,3531;148,00472;810,73687;
1196,000;679,00439;1327,6286;967,74511;586,77339;700,63652;163,69059;2733,5845;182,34113;884,89834;
1194,000;747,12815;1517,4071;1092,9322;666,60872;806,74372;167,61396;2742,0636;215,37284;978,89996;
1192,000;860,04371;1774,0974;1223,5203;866,2628;1005,422;216,59062;2812,7021;264,14005;1137,4408;
1190,000;866,49524;2143,046;1445,8943;1024,9573;1195,8577;263,66684;2999,7675;297,7504;1349,1123;
1188,000;970,43051;2570,8409;1716,864;1250,4377;1425,3699;323,50855;3327,2478;358,26841;1601,4204;
1186,000;1109,0925;2949,5762;1954,1626;1461,4869;1680,6716;356,20774;3521,8335;389,49804;1833,7978;
1184,000;1120,8567;3017,2513;2025,4038;1473,8456;1726,8357;394,5188;3624,2791;416,98074;1868,1983;
1182,000;1141,5826;2832,1897;1944,2887;1381,9546;1617,5157;369,17293;3492,6395;404,2637;1759,6927;
1180,000;1004,2121;2365,1219;1619,9816;1103,8971;1337,3527;319,65186;3270,0865;339,48913;1477,9501;
1178,000;859,63939;1791,0431;1200,7731;798,99772;986,20761;219,30801;3030,9376;224,53073;1089,3826;
1176,000;672,27224;1183,584;812,18103;532,68043;641,31711;163,03472;2742,8657;184,18502;712,88601;
1174,000;682,56609;764,95859;489,12596;317,3781;401,01776;105,70026;2430,5952;115,84714;467,98908;
1172,000;689,30434;519,38322;317,56597;208,02275;240,2096;56,240417;2295,0643;87,153625;336,49203;
1170,000;662,98556;370,82286;222,73423;183,36119;151,04942;16,322121;2191,7782;65,029091;205,15284;
