Raman shift [1/cm];SA-thermal-after-120C.sp;SB-thermal-after-120C.SP;SC-thermal-after-120C.sp;SD-thermal-after-120C.sp;SE-thermal-after-120C.sp;SF-thermal-after-120C.sp;SG-thermal-after-120C.sp;SH-thermal-after-120C.sp;SI-thermal-after-120C.sp;
1090,000;4,5937181;2,6518015;5,3271591;4,217494;3,9179686;3,3092528;4,6909517;1,431366;1,6781287;
1088,000;4,6092559;2,7034012;5,5011366;4,7817614;4,1150784;3,6616325;4,7722326;1,4026203;1,7369859;
1086,000;4,6088752;2,5840852;5,9377181;4,5314468;4,2517065;3,0681516;4,7526305;1,593571;1,8031502;
1084,000;4,6050329;2,5424452;5,4446277;4,5827631;3,9013422;2,9390445;4,7980379;1,5411596;1,7025164;
1082,000;4,7408777;2,606305;4,8488359;4,2211066;3,7071599;3,1857035;4,826769;1,2295798;1,5482131;
1080,000;4,654362;2,4208186;4,9072496;3,8050063;3,4404457;3,4020095;4,7879983;1,1879619;1,5259601;
1078,000;4,6274294;2,3920302;4,9364876;3,4680735;3,1736542;3,464985;4,7619881;1,2733333;1,5638559;
1076,000;4,6469161;2,4491728;4,6352093;3,5459778;3,2592017;3,3153609;4,8463565;1,1110455;1,4560011;
1074,000;4,6179016;2,2103196;4,6935652;3,497599;3,0423681;3,1985571;4,7963293;0,97015155;1,4671603;
1072,000;4,5891388;2,2804792;4,588885;3,1938803;3,2051943;3,0932267;4,8389064;0,90206405;1,3860229;
1070,000;4,5771471;2,1156046;4,8175883;3,4381542;3,1969877;2,8583534;4,8296157;1,0891933;1,4756574;
1068,000;4,6774307;2,1304517;4,9278702;3,5022518;3,2970422;3,2446249;4,7689765;1,2613706;1,4803109;
1066,000;4,7180419;2,151112;4,6408292;3,3649618;3,2618945;3,428649;4,8032063;1,2920767;1,4519004;
1064,000;4,6919872;2,3487353;5,0415971;3,4091644;3,2268602;3,2288933;4,8300913;1,285443;1,3323913;
1062,000;4,7225297;2,3863741;4,9841519;3,4908602;3,4363443;3,0924461;4,8763105;1,2428565;1,4736289;
1060,000;4,7002602;2,2633891;5,0889964;3,9363413;3,7084092;3,2615921;4,9302818;1,2445759;1,4401055;
1058,000;4,7541717;2,5357187;5,5245171;4,1891187;3,7603557;3,8242588;4,9394151;1,2298534;1,6850288;
1056,000;4,7101785;2,8844726;5,5655522;4,3590939;3,9665688;3,4335623;4,8849661;1,4676187;1,837158;
1054,000;4,8970802;3,0080994;6,4384739;4,6466967;4,374662;3,4550069;4,9451381;1,5477093;1,9877016;
1052,000;4,9230299;2,7830521;6,5487186;4,8150471;4,4509686;3,4483013;4,9606837;1,4208778;2,1571402;
1050,000;4,8767099;2,8242978;6,7230304;5,037624;4,6720059;3,509348;4,9276571;1,7210308;2,2123038;
1048,000;4,8395507;3,2346964;7,2540847;5,0800227;4,9863927;3,6523189;4,9631671;1,4504085;2,2773563;
1046,000;4,9177041;3,076516;7,6502743;5,3161312;5,0815555;3,8407968;4,9611001;1,6760516;2,2847077;
1044,000;4,8328504;3,1663225;7,9108364;5,5159269;5,2696859;3,911383;5,0022763;1,6227986;2,5990925;
1042,000;4,9764928;3,5063433;8,5992746;6,1310731;5,8615245;4,2322484;5,0324251;1,9707533;2,8540562;
1040,000;4,8091932;4,085421;10,008297;6,888585;7,0647146;4,7689324;5,0956919;2,3159017;3,346848;
1038,000;4,9448135;4,7170884;12,055144;8,3239426;8,3148269;5,5280673;5,108577;2,7867248;4,2672092;
1036,000;5,1603527;5,2231714;15,378844;10,532889;10,335219;6,1935449;5,102611;3,3741372;5,3636775;
1034,000;5,3777354;6,6289759;19,451098;12,402687;12,382276;6,7752414;5,2247209;4,1675474;6,7554224;
1032,000;5,3308409;7,1311453;20,703822;13,007957;13,774706;7,9292548;5,3513355;4,7678549;7,3509622;
1030,000;5,3319695;6,5539255;18,755901;12,256407;12,232262;7,4713097;5,2862483;4,5112895;6,839659;
1028,000;5,1399799;4,9779561;14,076147;9,1481619;9,242564;6,1620697;5,2296041;3,4019342;5,3706809;
1026,000;5,010715;3,7386844;10,713838;7,0226104;6,6489447;4,9366946;5,076961;2,4584306;3,5108117;
1024,000;4,9768859;3,2015267;7,8898358;5,1524824;5,0771293;4,25814;5,062924;1,7510699;2,5329838;
1022,000;4,9548801;2,2777344;6,1787998;4,491752;4,3217946;3,6135555;5,0182944;1,3161002;1,974514;
1020,000;4,8885804;2,4264519;5,5325209;3,9316929;3,9044114;3,54416;4,9418724;1,0948445;1,7112504;
1018,000;4,7848677;2,378885;5,5205325;4,2280996;3,8629226;3,8125696;5,0520319;1,4532749;1,7159266;
1016,000;4,8108306;2,7189172;6,1031625;4,5197672;4,4335578;3,7325059;5,0407394;1,510537;1,9151705;
1014,000;5,0011873;2,7799609;6,9086975;5,1053942;5,0037352;4,0651102;5,1400564;1,7229063;2,1565386;
1012,000;5,0291228;3,3479712;7,8564678;6,2343829;5,6063187;4,0985249;5,1377314;1,783632;2,4767682;
1010,000;4,9740462;3,9239386;9,7708326;6,5706241;6,491499;4,1109544;5,1775295;2,3766708;3,2040848;
1008,000;5,2106739;4,747113;14,313474;9,1383415;9,4191708;5,7090723;5,282946;3,1238666;4,9727899;
1006,000;5,4249158;8,6385132;25,566127;16,003771;17,086893;9,117127;5,531046;5,4442591;9,2559146;
1004,000;6,0922889;15,847423;48,46842;29,844903;32,789591;16,361298;6,1797869;10,886709;18,279488;
1002,000;6,9301681;21,365583;67,128149;40,040863;43,489574;22,612903;6,7041878;15,679276;25,58793;
1000,000;6,6398451;17,275182;56,64664;32,149425;34,539658;18,767628;6,4183599;13,445045;20,915228;
998,000;5,8227213;9,0401887;30,167449;17,461448;18,345007;10,525234;5,9039695;7,1283256;10,752625;
996,000;5,3491796;5,5102295;16,101046;9,527413;9,8083924;6,3830425;5,4631947;3,7237014;5,357801;
994,000;5,1073276;3,8540235;11,012328;7,1905033;7,0208615;4,494102;5,2994399;2,6565794;3,6399046;
992,000;5,1426654;3,5361073;9,0980669;5,6551254;5,7554535;4,3179287;5,2581868;1,7915643;2,9251132;
990,000;5,0737229;3,0061997;8,1288519;5,0471723;5,4549919;3,933836;5,2206799;1,7028135;2,3869153;
988,000;5,0513604;2,7160389;7,260634;4,7378442;4,6277361;3,9525644;5,2456473;1,393838;2,2537654;
986,000;4,9797274;2,6812696;6,1308067;3,8682106;3,8389652;3,5676017;5,2303643;1,2591857;1,7911029;
984,000;5,0089107;2,3677982;5,3132636;3,8870334;3,5416765;2,9422692;5,186127;0,92698909;1,5067655;
982,000;5,0457162;2,3207083;5,4648847;3,3328804;3,4253008;3,0992161;5,224537;0,89367414;1,4474826;
980,000;5,0313267;2,228021;4,795625;3,3890143;3,2963468;2,8530103;5,2907647;0,78032143;1,3714818;
978,000;5,0244669;2,4348747;4,4436806;3,4274477;3,3012144;3,07387;5,2932065;0,89008139;1,1600028;
976,000;5,0330128;2,2592841;4,6615044;3,2855172;3,2404258;3,2735954;5,3038517;1,0280321;1,3041371;
974,000;5,1130707;2,1793666;4,681053;3,8118203;3,3801511;2,8915583;5,32531;0,78238991;1,3529203;
972,000;5,0079008;2,5058473;4,910214;3,6040664;3,2672366;3,1085916;5,3974535;0,7243183;1,3489927;
970,000;5,1388098;2,3462202;4,712312;3,9500769;3,4657216;2,9851633;5,3583525;1,0493666;1,2991796;
968,000;5,0496854;2,2148549;4,8606935;4,1122972;3,4914196;3,1755337;5,3415;0,97878159;1,3378015;
966,000;5,2637209;2,0652361;5,0673923;3,9279578;3,5343054;3,4618425;5,324146;1,3291654;1,2936595;
964,000;5,2236981;2,3612679;4,9347632;4,1329628;3,6169044;3,178573;5,3956469;1,1676336;1,2915099;
962,000;5,2826559;2,3584339;5,0678707;3,703696;3,5724346;3,473283;5,5458654;0,97602252;1,296971;
960,000;5,2728969;2,3175566;4,9532893;3,7831735;3,7502017;2,9533436;5,4514016;0,92121158;1,4012133;
958,000;5,3999069;2,4185562;5,6456291;4,0705145;3,7386817;3,3272313;5,4785369;0,99393094;1,5275548;
956,000;5,4095644;2,3961754;5,2930098;4,1430737;3,692751;3,732704;5,570484;0,97467062;1,4646556;
954,000;5,3684732;2,5274256;5,2808504;4,2570807;3,8279722;3,3454024;5,6347488;1,1547416;1,4717879;
952,000;5,37523;2,4168759;5,1037889;4,0804558;3,5826424;3,1582911;5,6159364;0,77131263;1,4844907;
950,000;5,4273348;2,5229845;5,2729086;4,0754052;3,8751634;3,2423926;5,5939592;1,2378638;1,4194596;
948,000;5,1989057;2,8463074;5,2751094;4,6861305;4,0298216;3,160864;5,7092792;1,1408143;1,516459;
946,000;5,5335343;2,7454718;5,6739266;4,8663152;4,0423042;4,0254754;5,768109;1,1577974;1,727865;
944,000;5,5938414;2,7369203;5,8378971;4,9775843;4,4889248;3,3922348;5,8160689;1,6412523;1,6792223;
942,000;5,5482754;2,9620676;6,1141497;5,1700858;4,6953181;3,6096311;5,7790527;1,576012;1,9395487;
940,000;5,6750981;3,3521879;6,729913;5,7663996;5,1109563;4,4761826;5,9101403;1,3561716;2,1030326;
938,000;5,6603236;3,4183318;6,8526947;5,8646485;5,3761618;3,8271031;5,8620719;1,4897594;2,182437;
936,000;5,6904723;3,4218396;7,0721007;6,6415366;5,790016;4,0995385;5,8724122;1,7059525;2,2082898;
934,000;5,7448769;3,5006478;7,4080489;6,6437639;5,6612714;3,9151636;5,954315;1,8470981;2,3938416;
932,000;5,858205;3,5572676;7,5625324;6,6952479;5,6991069;4,3204314;5,9865913;1,6974105;2,3741225;
930,000;5,8148976;3,4221064;7,4258304;6,5844802;5,7248364;4,1919295;5,945809;1,6278954;2,3869904;
928,000;5,8760521;3,6336512;7,3744326;6,5004019;5,6455192;4,2928196;5,951718;1,6396462;2,3086323;
926,000;5,9167991;3,2957188;7,2165028;6,2122184;5,5611816;4,3096256;6,0762098;1,6225733;2,2262418;
924,000;5,8963847;3,2344045;7,1401248;5,998892;5,2829059;4,1854926;6,0507758;1,5352309;2,1033408;
922,000;5,8870308;3,2698523;6,9843755;5,8857003;5,3739292;4,0925965;6,1219593;1,3663205;2,234624;
920,000;5,8164265;3,1231219;6,9254485;6,1781333;5,1304639;3,7195853;6,0708267;1,6531081;2,1089506;
918,000;5,9162591;3,457584;7,1900482;6,2535845;5,5009395;4,1022121;6,1269775;1,6293888;2,1586219;
916,000;5,9403241;3,5597403;7,4508845;6,1888259;5,6384041;4,5057873;6,1143703;1,6460635;2,2934737;
914,000;5,9888188;3,5000401;7,5714492;6,0080066;5,6124378;4,2819667;6,2027147;1,7930845;2,4285517;
912,000;5,9902005;3,6116127;7,5486558;6,5393134;5,9029106;4,3359396;6,2413255;2,026542;2,4285671;
910,000;5,9967839;3,5492792;7,5476952;6,2337255;5,5747069;4,4499886;6,2703836;1,6646529;2,3558821;
908,000;5,9524164;3,3668618;7,0641317;5,7310727;5,6252874;4,3219689;6,2363789;1,5132398;2,2375592;
906,000;5,8825595;3,1871272;6,6361096;5,5916748;5,0523093;3,7581979;6,2859454;1,6204892;2,0363555;
904,000;5,8666438;2,9525042;6,2022311;5,0765588;4,5467266;3,8717016;6,1956982;1,5220981;1,8813295;
902,000;5,8271755;2,921918;6,1747054;4,7077513;4,2633182;3,7475599;6,2571096;1,1777299;1,7988281;
900,000;5,9818636;2,828456;5,8934704;4,7643274;3,9557496;3,6662122;6,2418803;1,2224378;1,6486466;
898,000;5,9230409;2,8209181;5,5061229;4,5952293;4,1334729;3,4855734;6,2405388;1,2627611;1,5559213;
896,000;6,0434201;2,6319353;5,486137;4,51767;4,0457755;3,9785418;6,3406325;1,3188412;1,6185993;
894,000;5,9624092;2,9840748;5,5503111;4,7199752;4,1749929;4,0205824;6,3376942;1,2413509;1,7252227;
892,000;6,0792639;2,7942382;5,6349845;4,9263885;4,4502588;3,7629004;6,3906867;1,4065214;1,5942212;
890,000;6,1404534;3,1686413;5,7246546;4,816711;4,4114385;3,654335;6,297278;1,2680244;1,680208;
888,000;6,0608324;3,1119662;6,0147825;5,0721978;4,5934357;3,9470139;6,4061495;1,2428455;1,8692057;
886,000;6,1050883;3,1227828;6,1236777;5,3761562;4,9152655;4,0627594;6,5098894;1,5548082;1,8252341;
884,000;6,2054425;3,1880343;6,2238242;5,7536047;5,0968205;4,0804625;6,4917557;1,5937155;1,9839992;
882,000;6,3397507;3,2442714;6,437457;5,8961872;5,2486648;4,1709763;6,5180693;1,4704193;2,0749553;
880,000;6,2768669;3,4825496;6,6614843;5,8609156;5,5125869;4,1578308;6,5640284;1,5789965;2,0336841;
878,000;6,2180746;3,0580015;6,9444745;5,9592985;5,6146334;4,095588;6,5576801;1,6712504;2,3070927;
876,000;6,3944019;3,3198358;6,3971619;5,8608205;5,5338776;3,941505;6,556223;1,705999;2,1586878;
874,000;6,4228287;3,2887229;6,6826214;5,7605588;5,3591483;4,0945552;6,6125847;1,8224187;2,1464836;
872,000;6,4213128;3,2164802;6,6861612;6,0825743;5,1778353;4,3238134;6,6732079;1,4408146;2,2632563;
870,000;6,4051403;3,1255974;6,5085752;5,8665244;5,2333682;4,141497;6,6747829;1,4799205;2,117079;
868,000;6,4799213;3,173702;6,4557764;6,0677771;5,1738259;4,1762643;6,7071489;1,5049224;2,1640723;
866,000;6,4859202;3,1255177;6,3243821;5,6476514;5,1489676;4,4382867;6,6647788;1,587912;2,0723204;
864,000;6,3598419;3,1414016;6,6080387;5,8911034;5,0351699;4,4662442;6,7251973;1,6487778;1,9508863;
862,000;6,3233531;3,2341588;6,5331607;5,9345283;5,313607;4,0455016;6,7775534;1,7404398;2,0847232;
860,000;6,4871237;3,3480479;6,644722;6,013691;5,2605631;4,3365913;6,7775551;1,740004;2,1753415;
858,000;6,5178222;3,3814396;6,8850744;6,247497;5,4983124;4,5366415;6,8733043;1,7821337;2,0597382;
856,000;6,5554182;3,5382393;7,1660092;6,1208676;5,5473595;4,6289384;6,8917381;1,6882722;2,4030403;
854,000;6,5777977;3,6091462;7,7043225;6,501134;5,9938161;4,4092025;6,8702004;1,8451961;2,2471814;
852,000;6,6892639;3,8758642;8,1596051;7,0062252;6,1318018;4,8256865;6,9832092;2,0536524;2,501313;
850,000;6,7077947;3,9808504;8,3467363;7,4184196;6,3519645;4,7912726;6,9293671;2,2628034;2,7109331;
848,000;6,7285346;4,0956998;9,2064473;8,1911165;7,1866117;4,7860391;6,9751344;2,284021;2,8012234;
846,000;6,7854831;4,5364835;9,5751172;8,4556837;7,6568243;5,6705298;7,0499149;2,4540978;3,1305649;
844,000;6,8364927;4,6622469;10,589561;9,2323428;8,2276949;5,6353305;7,0655702;2,5507153;3,4151136;
842,000;7,01126;5,0635678;11,089127;10,367662;8,8804378;5,9292404;7,1193252;2,9198317;3,9275446;
840,000;7,0458905;5,4270969;12,237018;10,998059;9,5565186;6,1874706;7,1568252;3,1145292;4,2034365;
838,000;7,0538253;5,8579193;12,251742;11,162212;9,915591;6,4946565;7,2157133;3,19925;4,2581591;
836,000;7,0180549;5,9535934;12,761574;11,764274;10,361561;6,942272;7,2631316;3,3889533;4,6939262;
834,000;7,0605145;5,9318009;13,337209;12,367293;10,832111;6,4037249;7,3112051;3,4704986;4,8827586;
832,000;7,0925601;5,9282822;13,407725;12,440169;11,114851;6,3811973;7,3509609;3,9106872;4,8449373;
830,000;7,1174391;6,1527828;13,727508;12,830599;11,441092;6,924516;7,3671755;3,687222;4,919425;
828,000;7,2916289;6,3940522;14,401388;12,916579;11,255771;6,7722951;7,4066302;3,6746306;4,9357677;
826,000;7,2217993;6,6181048;14,042022;13,090366;11,779215;7,0825112;7,4493595;3,989361;5,0771819;
824,000;7,3426573;6,5908557;14,957997;13,788377;12,316689;7,0858281;7,4575822;3,9672584;5,2482007;
822,000;7,4061368;6,9571552;15,218359;14,551791;12,881525;7,3617493;7,5495126;4,2088962;5,532696;
820,000;7,3373511;7,2715291;16,308734;15,3259;13,315308;7,8248008;7,6228482;4,801932;5,7970303;
818,000;7,4768225;7,603472;17,073751;15,767674;14,011756;8,1101902;7,6800441;4,5971159;6,0517501;
816,000;7,5797864;7,7171545;17,699727;15,953745;14,548038;7,9595495;7,681303;5,0367852;6,39357;
814,000;7,5621988;7,8728235;18,605785;16,838134;15,058589;8,5024409;7,8592378;5,2954586;6,4542958;
812,000;7,6100069;8,1990571;18,965051;16,653168;15,212349;8,3200243;7,7690391;5,1015008;6,9632555;
810,000;7,6114939;7,991977;19,334088;17,003789;15,168087;8,5318279;7,7182101;5,2492517;6,7912719;
808,000;7,7224553;8,1896357;19,508185;17,280482;15,507441;8,9462253;7,780779;5,2813747;6,7795612;
806,000;7,8203148;8,1803545;19,736705;17,192652;15,716623;8,633566;7,8949174;5,2162085;6,7931558;
804,000;7,7322593;8,1070814;19,77952;17,31076;15,473157;8,4328912;7,8061756;5,5225572;6,9075519;
802,000;7,8541738;7,6891584;18,724773;16,54295;14,265111;8,4698282;7,7954434;4,9081162;6,4568011;
800,000;7,5864432;7,0601923;16,940866;14,41025;13,026897;7,8216675;7,7805814;4,0391439;5,8014219;
798,000;7,4710183;6,1071047;14,723324;12,256234;10,976855;7,0392423;7,7463501;3,6918845;4,7907807;
796,000;7,5136473;5,5303524;12,64577;10,648751;9,4310682;6,1520181;7,6815264;3,288521;3,9805946;
794,000;7,3880963;5,0935262;11,013047;9,2049102;8,0695776;5,9095677;7,6216491;2,6565421;3,4986949;
792,000;7,4423231;4,2918076;9,5043993;7,6638343;6,6511814;5,457235;7,5750526;2,1779367;2,7488688;
790,000;7,3209769;3,5912494;8,1322767;6,4486959;5,5244486;4,6590209;7,5804204;1,9239769;2,2840852;
788,000;7,2734034;3,3232389;6,813729;5,526196;4,6990802;4,6885846;7,7292537;1,6827957;1,9924401;
786,000;7,3121905;3,1252865;6,428396;4,6092211;4,315826;4,6150699;7,7109072;1,2324004;1,7176822;
784,000;7,2682407;2,898544;5,9905609;4,2028948;3,8337301;4,3184943;7,7681354;1,2500527;1,5535005;
782,000;7,3734142;2,8460803;5,6124014;4,0660071;3,5960472;4,1205858;7,7509547;1,2785469;1,3503205;
780,000;7,3676465;2,7351301;5,8569969;3,7395358;3,3304019;4,1978707;7,8121162;0,90259186;1,3915823;
778,000;7,4853258;2,841397;5,1075982;3,449117;3,4606698;4,1809417;7,7670154;1,1294517;1,4303705;
776,000;7,5775964;2,8248969;5,4273829;3,4789314;3,3397991;4,2917225;7,8485778;1,1694195;1,4392318;
774,000;7,5231077;2,7210922;5,5848959;3,6330215;3,5477792;4,0987016;7,9527748;1,1454719;1,4579391;
772,000;7,5500535;3,00119;5,6291637;3,7964774;3,7205489;4,4948494;7,9744759;1,0561621;1,4813223;
770,000;7,6387003;3,0659344;5,5737623;3,7758842;3,9437284;4,1305175;7,9749608;1,010542;1,6029635;
768,000;7,6108593;3,0693594;5,9696067;3,9890995;3,9811604;4,3304167;8,0454374;1,180248;1,7831434;
766,000;7,8313916;3,0890774;5,8482357;4,0496437;3,9628087;4,246459;8,2345637;1,2431298;1,6484153;
764,000;7,8509564;3,0599162;5,9526762;4,2457149;3,9444992;4,4711129;8,2290085;1,4519305;1,7106069;
762,000;7,9294198;3,1318243;6,2652609;4,3174758;4,2634135;4,6356682;8,2609768;1,364532;1,8795107;
760,000;7,8932523;3,5948373;6,8208995;4,7365115;4,5382058;4,6096271;8,373195;1,5094572;2,0719428;
758,000;8,0251621;3,6088174;7,1233411;5,0759035;4,6025199;4,8611955;8,3341242;1,4803548;2,1579962;
756,000;8,0332654;3,6830394;7,3737285;5,3929504;4,9732229;5,0898144;8,4853411;1,5281004;2,1445343;
754,000;8,1061192;3,7494408;7,914656;5,3232649;4,8982758;5,4139867;8,5068857;1,8237061;2,2591379;
752,000;8,0155358;3,7288612;7,9486665;5,2893205;4,9970482;5,3283777;8,584176;1,6998586;2,2935886;
750,000;8,1679261;3,7221942;7,7566555;5,2297857;4,9721723;5,6286573;8,6518349;1,8179002;2,4125885;
748,000;8,2423126;3,7135663;7,3834632;4,8882532;4,7588709;5,0084232;8,5849577;1,7400554;2,109986;
746,000;8,2528502;3,7393043;7,1527114;4,7257595;4,7311882;5,4835569;8,7079528;1,7036075;2,1016608;
744,000;8,4479504;3,6029766;6,8141974;4,6711512;4,5915992;5,2264315;8,8318737;1,586283;2,0235977;
742,000;8,4992326;3,5034819;6,6677957;5,0230957;4,3433864;5,1090863;8,7895038;1,5388149;1,8899245;
740,000;8,4821426;3,5726274;6,7959226;5,1696646;4,4829914;5,0722909;8,8722205;1,3306954;1,8874822;
738,000;8,4418859;3,7347207;7,0792778;5,3198912;4,6356472;5,2071186;8,8270313;1,6483645;2,0614766;
736,000;8,7561027;3,9489474;7,2068756;5,5049014;5,2366211;5,3649806;8,9646928;2,0223904;2,2889749;
734,000;8,5841292;3,9750262;8,0200084;6,4040022;5,8934539;5,7520819;9,1166605;2,1196206;2,5220726;
732,000;8,7725678;4,3457867;7,5068649;6,2631675;5,5493198;5,8542458;9,0966349;2,1529381;2,517339;
730,000;8,7340854;3,8551992;6,8443296;5,8281997;4,902428;5,659349;9,1082732;1,895588;2,1606995;
728,000;8,6284448;3,5384965;5,7004159;4,7948739;3,9578845;4,9882052;9,091217;1,5645546;1,6441078;
726,000;8,6457448;3,1781606;4,88965;4,0565871;3,5153336;4,7366544;9,1197214;1,4384917;1,3075932;
724,000;8,6254658;2,7668334;4,3397167;3,5814316;3,0549742;4,332741;9,12734;1,1322733;1,2071988;
722,000;8,6936906;2,5946027;3,4399928;3,1381468;2,7162729;4,3816264;9,0980604;0,98141673;1,0029125;
720,000;8,593027;2,2908357;3,1014715;2,7980141;2,3487613;3,9666668;9,1534214;0,99269236;0,83525163;
718,000;8,647335;2,1589415;2,765812;2,4542846;2,1973382;4,4676299;9,0958483;0,6213252;0,63389223;
716,000;8,6173749;2,1636557;2,2331795;2,1779584;1,8397076;3,7982099;9,1097912;0,6812701;0,53840232;
714,000;8,6410569;2,2604079;2,3010307;2,3816974;1,9335858;3,9985995;9,0350068;0,8156393;0,61513311;
712,000;8,7124531;2,1810854;2,6391085;2,5769573;2,2362749;3,9583064;9,1833827;0,9733809;0,88368881;
710,000;8,7041545;2,2599998;2,9883864;3,0534337;2,9495927;4,4863934;9,2284711;1,0156254;1,2807219;
708,000;8,7557749;2,4122036;3,1480462;3,1038694;3,0093566;4,7428711;9,1964286;1,031679;1,3148629;
706,000;8,6646685;2,3369386;2,8638652;2,624791;2,390792;3,8838138;9,2514793;1,0125958;0,98465833;
704,000;8,6121622;2,0616782;2,6740332;2,0400033;1,8542593;3,7342493;9,2261919;0,70534481;0,51517931;
702,000;8,6596145;2,2716906;2,6393686;2,0691755;1,9339691;3,7605242;9,2918865;0,98271315;0,57967422;
700,000;8,8393419;2,3619058;2,6035512;2,2961774;1,8626117;4,237005;9,263789;0,68163451;0,5857956;
698,000;8,8073256;2,2867856;2,9448501;2,4975796;2,027167;3,9640878;9,2470303;0,85331527;0,6499153;
696,000;8,8529838;2,5271643;2,8807748;2,2785852;2,0738262;4,184958;9,2421307;0,53678687;0,57906345;
694,000;8,8930322;2,4224253;2,8569618;2,4217888;2,101259;3,9053898;9,3098436;0,767771;0,5660377;
692,000;8,8835113;2,33434;2,9713737;2,3983399;2,0775374;3,7294099;9,2361002;0,66834027;0,60901833;
690,000;8,817932;2,4637265;2,6987064;2,4591867;2,0402172;4,273227;9,1939917;0,76445365;0,67048592;
688,000;8,8543536;2,6851187;3,0358372;2,4761502;2,2952818;4,336928;9,2997675;0,67491989;0,51270515;
686,000;8,8766253;2,7274547;3,3291599;2,3131668;2,1879017;4,0767568;9,3618363;0,80058556;0,68107294;
684,000;8,8236092;2,5872402;3,450812;2,5355672;2,3689162;4,430665;9,3213935;0,9774712;0,78172683;
682,000;8,8879745;2,5457995;3,5877549;2,9286652;2,5823441;4,2633984;9,2531138;1,0534811;0,86936504;
680,000;9,0050983;2,7539729;3,701768;3,2096296;2,8272363;4,3802205;9,3578437;0,89744609;0,76671507;
678,000;8,9764182;2,770191;3,8145482;3,1934874;2,8470104;4,318879;9,3716473;0,9739344;0,93201763;
676,000;8,8782286;2,6237014;3,8888302;3,4502086;2,9707266;4,3538792;9,4416919;0,93804439;0,90282306;
674,000;8,810985;2,8683001;4,1099096;3,5951671;3,2216494;4,4736031;9,3826444;1,0471069;1,1010242;
672,000;8,9606037;3,1471585;4,6372748;3,9934121;3,3455626;4,5789723;9,480683;1,1028309;1,2659249;
670,000;9,1657912;3,2953984;4,8501063;4,4908991;3,7615643;4,5901957;9,5179012;1,1106284;1,3750711;
668,000;8,9984052;3,5419184;5,287453;4,5474536;3,9289382;4,857726;9,4975358;1,5563863;1,5923368;
666,000;8,9357124;3,6279382;5,3285788;4,4199882;3,8597328;4,8578101;9,4795037;1,4055944;1,5135713;
664,000;9,1125642;3,2718819;5,2311855;4,51438;3,7318364;4,8926136;9,6134083;1,320581;1,3600224;
662,000;9,2195918;3,1840169;4,8318238;4,1593124;3,4300359;4,8094209;9,613578;1,2322163;1,2576589;
660,000;9,1360008;3,2416512;4,6517033;3,9002211;3,3962333;4,8429762;9,658987;1,3579482;1,1729249;
658,000;9,1959228;3,1461058;4,5085729;3,8351203;3,3404085;5,1450876;9,6127523;1,2192248;1,1928534;
656,000;9,2044795;3,2078619;4,5873751;4,1601446;3,5280403;4,7035249;9,6499112;1,3892679;1,3255068;
654,000;9,2311218;3,3672567;4,8318216;4,219465;3,6850729;4,5477353;9,7119178;1,5291164;1,2785607;
652,000;9,2836998;3,400329;4,8803461;4,1179219;3,6298913;4,7528714;9,8288071;1,2859734;1,3742064;
650,000;9,3344708;3,2143363;4,787063;4,0737098;3,6791592;5,0087461;9,7173324;1,5438526;1,3644738;
648,000;9,4023292;3,2395486;5,0712684;4,2732106;3,7380229;4,6630378;9,8885203;1,5076454;1,4660151;
646,000;9,4043378;3,5772222;5,3804097;4,3804367;3,8870344;5,1966573;10,014211;1,3922146;1,5486232;
644,000;9,5816088;3,812665;6,052926;5,0726511;4,6269519;4,6433118;10,027073;1,9559592;1,8423581;
642,000;9,6411279;4,3162251;7,7055381;6,5611835;6,026657;5,9065468;10,198067;2,2284413;2,3642571;
640,000;9,9250081;5,6659954;10,526549;9,6251099;8,5061814;6,947824;10,29195;3,2269621;3,5646313;
638,000;10,311174;7,3372649;15,427445;13,82679;12,192796;8,7514206;10,625436;4,5820642;5,2337762;
636,000;10,483002;8,0726304;17,385821;16,134081;13,668204;9,429071;10,721945;5,0820832;6,1777288;
634,000;10,215607;6,5915324;13,778565;12,272456;10,332018;8,1650382;10,704295;3,8781027;4,5702029;
632,000;10,180128;4,9584249;8,6648975;7,9866728;6,5844995;6,4851739;10,483537;2,7430705;2,8892833;
630,000;9,9832471;3,9605922;6,8341554;5,8059182;4,9200521;6,0994506;10,44569;2,1132015;2,0499527;
628,000;10,096252;3,3757611;5,8932236;4,7482507;4,0812774;5,2968485;10,589023;1,6804638;1,6038547;
626,000;10,173378;3,3319567;5,2646827;4,4097325;3,7880654;5,6302898;10,595761;1,7726013;1,4538188;
624,000;10,272532;3,6819524;5,8296736;4,1385351;3,7197679;5,0670093;10,681861;1,7576175;1,5871617;
622,000;10,217225;4,1289199;7,4909749;5,0324264;5,0670353;5,6638682;10,723611;1,8479425;2,1453071;
620,000;10,400928;5,3944436;11,781713;8,0903711;7,6876929;7,311865;10,933607;2,7303585;3,8736029;
618,000;10,582896;6,8912193;15,838818;10,589346;10,805673;8,6818685;11,173122;3,9015165;5,6200221;
616,000;10,816054;5,8624737;13,748102;9,3565036;9,1366046;8,6390047;11,136976;3,7838187;4,8523943;
614,000;10,623308;4,6501267;8,5971711;6,4316999;5,7453005;6,7792105;11,094751;2,0624856;2,9424325;
